CuarentenaID,Nombre,Estado,Alcance,FInicio,FTermino,Cut_Com,Detalle,Shape__Length,Shape__Area,Latitud,Longitud
1,Arica,1,2,1587088800000,1588903200000,15101,Corresponde al Radio Urbano de la Ciudad de Arica incluyendo la población San Miguel de Azapa,48722.3000133714,28050418.8017578,"-18,4883279995922","-70,3285410004145"
1,Arica,1,2,1587088800000,1588903200000,15101,Corresponde al Radio Urbano de la Ciudad de Arica incluyendo la población San Miguel de Azapa,48722.3000133714,28050418.8017578,"-18,4885320001532","-70,3280180003577"
1,Arica,1,2,1587088800000,1588903200000,15101,Corresponde al Radio Urbano de la Ciudad de Arica incluyendo la población San Miguel de Azapa,48722.3000133714,28050418.8017578,"-18,4882879996041","-70,32732700007151"
1,Arica,1,2,1587088800000,1588903200000,15101,Corresponde al Radio Urbano de la Ciudad de Arica incluyendo la población San Miguel de Azapa,48722.3000133714,28050418.8017578,"-18,4872299998936","-70,326573999861"
1,Arica,1,2,1587088800000,1588903200000,15101,Corresponde al Radio Urbano de la Ciudad de Arica incluyendo la población San Miguel de Azapa,48722.3000133714,28050418.8017578,"-18,4866389996131","-70,326798000167"
1,Arica,1,2,1587088800000,1588903200000,15101,Corresponde al Radio Urbano de la Ciudad de Arica incluyendo la población San Miguel de Azapa,48722.3000133714,28050418.8017578,"-18,4866340003112","-70,3270369996433"
1,Arica,1,2,1587088800000,1588903200000,15101,Corresponde al Radio Urbano de la Ciudad de Arica incluyendo la población San Miguel de Azapa,48722.3000133714,28050418.8017578,"-18,4869140001788","-70,3270609999327"
1,Arica,1,2,1587088800000,1588903200000,15101,Corresponde al Radio Urbano de la Ciudad de Arica incluyendo la población San Miguel de Azapa,48722.3000133714,28050418.8017578,"-18,4869039998871","-70,32736600042961"
1,Arica,1,2,1587088800000,1588903200000,15101,Corresponde al Radio Urbano de la Ciudad de Arica incluyendo la población San Miguel de Azapa,48722.3000133714,28050418.8017578,"-18,486089999918","-70,3273770003002"
1,Arica,1,2,1587088800000,1588903200000,15101,Corresponde al Radio Urbano de la Ciudad de Arica incluyendo la población San Miguel de Azapa,48722.3000133714,28050418.8017578,"-18,4851940002168","-70,326690000212"
1,Arica,1,2,1587088800000,1588903200000,15101,Corresponde al Radio Urbano de la Ciudad de Arica incluyendo la población San Miguel de Azapa,48722.3000133714,28050418.8017578,"-18,4847159999092","-70,32670100008259"
1,Arica,1,2,1587088800000,1588903200000,15101,Corresponde al Radio Urbano de la Ciudad de Arica incluyendo la población San Miguel de Azapa,48722.3000133714,28050418.8017578,"-18,4841969996663","-70,3265400004241"
1,Arica,1,2,1587088800000,1588903200000,15101,Corresponde al Radio Urbano de la Ciudad de Arica incluyendo la población San Miguel de Azapa,48722.3000133714,28050418.8017578,"-18,483565999764","-70,3266039999982"
1,Arica,1,2,1587088800000,1588903200000,15101,Corresponde al Radio Urbano de la Ciudad de Arica incluyendo la población San Miguel de Azapa,48722.3000133714,28050418.8017578,"-18,4824270003501","-70,3272480004288"
1,Arica,1,2,1587088800000,1588903200000,15101,Corresponde al Radio Urbano de la Ciudad de Arica incluyendo la población San Miguel de Azapa,48722.3000133714,28050418.8017578,"-18,4811850000752","-70,3309170003235"
1,Arica,1,2,1587088800000,1588903200000,15101,Corresponde al Radio Urbano de la Ciudad de Arica incluyendo la población San Miguel de Azapa,48722.3000133714,28050418.8017578,"-18,4811750003013","-70,3312710003258"
1,Arica,1,2,1587088800000,1588903200000,15101,Corresponde al Radio Urbano de la Ciudad de Arica incluyendo la población San Miguel de Azapa,48722.3000133714,28050418.8017578,"-18,4816530002599","-70,3314539997256"
1,Arica,1,2,1587088800000,1588903200000,15101,Corresponde al Radio Urbano de la Ciudad de Arica incluyendo la población San Miguel de Azapa,48722.3000133714,28050418.8017578,"-18,4815310002438","-70,3324410002878"
1,Arica,1,2,1587088800000,1588903200000,15101,Corresponde al Radio Urbano de la Ciudad de Arica incluyendo la población San Miguel de Azapa,48722.3000133714,28050418.8017578,"-18,4810220003645","-70,3333199999967"
1,Arica,1,2,1587088800000,1588903200000,15101,Corresponde al Radio Urbano de la Ciudad de Arica incluyendo la población San Miguel de Azapa,48722.3000133714,28050418.8017578,"-18,48017800023","-70,3338460004265"
1,Arica,1,2,1587088800000,1588903200000,15101,Corresponde al Radio Urbano de la Ciudad de Arica incluyendo la población San Miguel de Azapa,48722.3000133714,28050418.8017578,"-18,4793329999566","-70,333341999738"
1,Arica,1,2,1587088800000,1588903200000,15101,Corresponde al Radio Urbano de la Ciudad de Arica incluyendo la población San Miguel de Azapa,48722.3000133714,28050418.8017578,"-18,4793739997222","-70,3311530003251"
1,Arica,1,2,1587088800000,1588903200000,15101,Corresponde al Radio Urbano de la Ciudad de Arica incluyendo la población San Miguel de Azapa,48722.3000133714,28050418.8017578,"-18,4790180004124","-70,3301449998464"
1,Arica,1,2,1587088800000,1588903200000,15101,Corresponde al Radio Urbano de la Ciudad de Arica incluyendo la población San Miguel de Azapa,48722.3000133714,28050418.8017578,"-18,4796950000624","-70,32916800022829"
1,Arica,1,2,1587088800000,1588903200000,15101,Corresponde al Radio Urbano de la Ciudad de Arica incluyendo la población San Miguel de Azapa,48722.3000133714,28050418.8017578,"-18,4797210003795","-70,3293859997882"
1,Arica,1,2,1587088800000,1588903200000,15101,Corresponde al Radio Urbano de la Ciudad de Arica incluyendo la población San Miguel de Azapa,48722.3000133714,28050418.8017578,"-18,4792999995771","-70,33020400029601"
1,Arica,1,2,1587088800000,1588903200000,15101,Corresponde al Radio Urbano de la Ciudad de Arica incluyendo la población San Miguel de Azapa,48722.3000133714,28050418.8017578,"-18,479720000138","-70,3308100001934"
1,Arica,1,2,1587088800000,1588903200000,15101,Corresponde al Radio Urbano de la Ciudad de Arica incluyendo la población San Miguel de Azapa,48722.3000133714,28050418.8017578,"-18,4802490001329","-70,33042400040399"
1,Arica,1,2,1587088800000,1588903200000,15101,Corresponde al Radio Urbano de la Ciudad de Arica incluyendo la población San Miguel de Azapa,48722.3000133714,28050418.8017578,"-18,4808189996194","-70,3305519995522"
1,Arica,1,2,1587088800000,1588903200000,15101,Corresponde al Radio Urbano de la Ciudad de Arica incluyendo la población San Miguel de Azapa,48722.3000133714,28050418.8017578,"-18,4816429996613","-70,3280850003049"
1,Arica,1,2,1587088800000,1588903200000,15101,Corresponde al Radio Urbano de la Ciudad de Arica incluyendo la población San Miguel de Azapa,48722.3000133714,28050418.8017578,"-18,4814910003733","-70,3274619997907"
1,Arica,1,2,1587088800000,1588903200000,15101,Corresponde al Radio Urbano de la Ciudad de Arica incluyendo la población San Miguel de Azapa,48722.3000133714,28050418.8017578,"-18,4783570003772","-70,32553100012061"
1,Arica,1,2,1587088800000,1588903200000,15101,Corresponde al Radio Urbano de la Ciudad de Arica incluyendo la población San Miguel de Azapa,48722.3000133714,28050418.8017578,"-18,4750999995792","-70,32956499988831"
1,Arica,1,2,1587088800000,1588903200000,15101,Corresponde al Radio Urbano de la Ciudad de Arica incluyendo la población San Miguel de Azapa,48722.3000133714,28050418.8017578,"-18,474001000078","-70,3295220002306"
1,Arica,1,2,1587088800000,1588903200000,15101,Corresponde al Radio Urbano de la Ciudad de Arica incluyendo la población San Miguel de Azapa,48722.3000133714,28050418.8017578,"-18,4682009998817","-70,32769799979231"
1,Arica,1,2,1587088800000,1588903200000,15101,Corresponde al Radio Urbano de la Ciudad de Arica incluyendo la población San Miguel de Azapa,48722.3000133714,28050418.8017578,"-18,4683329996801","-70,3274090000873"
1,Arica,1,2,1587088800000,1588903200000,15101,Corresponde al Radio Urbano de la Ciudad de Arica incluyendo la población San Miguel de Azapa,48722.3000133714,28050418.8017578,"-18,4693970002329","-70,3277139996858"
1,Arica,1,2,1587088800000,1588903200000,15101,Corresponde al Radio Urbano de la Ciudad de Arica incluyendo la población San Miguel de Azapa,48722.3000133714,28050418.8017578,"-18,4697269997939","-70,3269039995739"
1,Arica,1,2,1587088800000,1588903200000,15101,Corresponde al Radio Urbano de la Ciudad de Arica incluyendo la población San Miguel de Azapa,48722.3000133714,28050418.8017578,"-18,4740219998848","-70,3282779997504"
1,Arica,1,2,1587088800000,1588903200000,15101,Corresponde al Radio Urbano de la Ciudad de Arica incluyendo la población San Miguel de Azapa,48722.3000133714,28050418.8017578,"-18,4749780000123","-70,32617499965281"
1,Arica,1,2,1587088800000,1588903200000,15101,Corresponde al Radio Urbano de la Ciudad de Arica incluyendo la población San Miguel de Azapa,48722.3000133714,28050418.8017578,"-18,4744690002754","-70,325628000205"
1,Arica,1,2,1587088800000,1588903200000,15101,Corresponde al Radio Urbano de la Ciudad de Arica incluyendo la población San Miguel de Azapa,48722.3000133714,28050418.8017578,"-18,4741230003399","-70,3256809999084"
1,Arica,1,2,1587088800000,1588903200000,15101,Corresponde al Radio Urbano de la Ciudad de Arica incluyendo la población San Miguel de Azapa,48722.3000133714,28050418.8017578,"-18,4732279997188","-70,32397600019409"
1,Arica,1,2,1587088800000,1588903200000,15101,Corresponde al Radio Urbano de la Ciudad de Arica incluyendo la población San Miguel de Azapa,48722.3000133714,28050418.8017578,"-18,4735739997559","-70,3237660001318"
1,Arica,1,2,1587088800000,1588903200000,15101,Corresponde al Radio Urbano de la Ciudad de Arica incluyendo la población San Miguel de Azapa,48722.3000133714,28050418.8017578,"-18,4743680000241","-70,3253029996167"
1,Arica,1,2,1587088800000,1588903200000,15101,Corresponde al Radio Urbano de la Ciudad de Arica incluyendo la población San Miguel de Azapa,48722.3000133714,28050418.8017578,"-18,4751609997561","-70,32580999977991"
1,Arica,1,2,1587088800000,1588903200000,15101,Corresponde al Radio Urbano de la Ciudad de Arica incluyendo la población San Miguel de Azapa,48722.3000133714,28050418.8017578,"-18,4759489996157","-70,3237279995987"
1,Arica,1,2,1587088800000,1588903200000,15101,Corresponde al Radio Urbano de la Ciudad de Arica incluyendo la población San Miguel de Azapa,48722.3000133714,28050418.8017578,"-18,4751519998989","-70,3220759995878"
1,Arica,1,2,1587088800000,1588903200000,15101,Corresponde al Radio Urbano de la Ciudad de Arica incluyendo la población San Miguel de Azapa,48722.3000133714,28050418.8017578,"-18,4749160003528","-70,3231159998535"
1,Arica,1,2,1587088800000,1588903200000,15101,Corresponde al Radio Urbano de la Ciudad de Arica incluyendo la población San Miguel de Azapa,48722.3000133714,28050418.8017578,"-18,4745989998195","-70,3231269997241"
1,Arica,1,2,1587088800000,1588903200000,15101,Corresponde al Radio Urbano de la Ciudad de Arica incluyendo la población San Miguel de Azapa,48722.3000133714,28050418.8017578,"-18,4749000002996","-70,32186200022591"
1,Arica,1,2,1587088800000,1588903200000,15101,Corresponde al Radio Urbano de la Ciudad de Arica incluyendo la población San Miguel de Azapa,48722.3000133714,28050418.8017578,"-18,4747140003173","-70,3217120004381"
1,Arica,1,2,1587088800000,1588903200000,15101,Corresponde al Radio Urbano de la Ciudad de Arica incluyendo la población San Miguel de Azapa,48722.3000133714,28050418.8017578,"-18,4715999998138","-70,3205960000044"
1,Arica,1,2,1587088800000,1588903200000,15101,Corresponde al Radio Urbano de la Ciudad de Arica incluyendo la población San Miguel de Azapa,48722.3000133714,28050418.8017578,"-18,4695640002683","-70,3237290003219"
1,Arica,1,2,1587088800000,1588903200000,15101,Corresponde al Radio Urbano de la Ciudad de Arica incluyendo la población San Miguel de Azapa,48722.3000133714,28050418.8017578,"-18,46895399977","-70,32355699989451"
1,Arica,1,2,1587088800000,1588903200000,15101,Corresponde al Radio Urbano de la Ciudad de Arica incluyendo la población San Miguel de Azapa,48722.3000133714,28050418.8017578,"-18,4713960004047","-70,31952300012679"
1,Arica,1,2,1587088800000,1588903200000,15101,Corresponde al Radio Urbano de la Ciudad de Arica incluyendo la población San Miguel de Azapa,48722.3000133714,28050418.8017578,"-18,4706640003774","-70,3191799999951"
1,Arica,1,2,1587088800000,1588903200000,15101,Corresponde al Radio Urbano de la Ciudad de Arica incluyendo la población San Miguel de Azapa,48722.3000133714,28050418.8017578,"-18,47212900015","-70,3165189996807"
1,Arica,1,2,1587088800000,1588903200000,15101,Corresponde al Radio Urbano de la Ciudad de Arica incluyendo la población San Miguel de Azapa,48722.3000133714,28050418.8017578,"-18,4713149998954","-70,31587500014849"
1,Arica,1,2,1587088800000,1588903200000,15101,Corresponde al Radio Urbano de la Ciudad de Arica incluyendo la población San Miguel de Azapa,48722.3000133714,28050418.8017578,"-18,4713149998954","-70,3150600000137"
1,Arica,1,2,1587088800000,1588903200000,15101,Corresponde al Radio Urbano de la Ciudad de Arica incluyendo la población San Miguel de Azapa,48722.3000133714,28050418.8017578,"-18,4707040002175","-70,3136440000044"
1,Arica,1,2,1587088800000,1588903200000,15101,Corresponde al Radio Urbano de la Ciudad de Arica incluyendo la población San Miguel de Azapa,48722.3000133714,28050418.8017578,"-18,4680180003805","-70,3128070001283"
1,Arica,1,2,1587088800000,1588903200000,15101,Corresponde al Radio Urbano de la Ciudad de Arica incluyendo la población San Miguel de Azapa,48722.3000133714,28050418.8017578,"-18,4672040002153","-70,3118410003807"
1,Arica,1,2,1587088800000,1588903200000,15101,Corresponde al Radio Urbano de la Ciudad de Arica incluyendo la población San Miguel de Azapa,48722.3000133714,28050418.8017578,"-18,4675499996228","-70,3097600000245"
1,Arica,1,2,1587088800000,1588903200000,15101,Corresponde al Radio Urbano de la Ciudad de Arica incluyendo la población San Miguel de Azapa,48722.3000133714,28050418.8017578,"-18,4673260001993","-70,3090090003621"
1,Arica,1,2,1587088800000,1588903200000,15101,Corresponde al Radio Urbano de la Ciudad de Arica incluyendo la población San Miguel de Azapa,48722.3000133714,28050418.8017578,"-18,4639469997971","-70,3056609999595"
1,Arica,1,2,1587088800000,1588903200000,15101,Corresponde al Radio Urbano de la Ciudad de Arica incluyendo la población San Miguel de Azapa,48722.3000133714,28050418.8017578,"-18,459367999895","-70,30400899994861"
1,Arica,1,2,1587088800000,1588903200000,15101,Corresponde al Radio Urbano de la Ciudad de Arica incluyendo la población San Miguel de Azapa,48722.3000133714,28050418.8017578,"-18,4566100000429","-70,30311900036909"
1,Arica,1,2,1587088800000,1588903200000,15101,Corresponde al Radio Urbano de la Ciudad de Arica incluyendo la población San Miguel de Azapa,48722.3000133714,28050418.8017578,"-18,4541370001408","-70,3027429997271"
1,Arica,1,2,1587088800000,1588903200000,15101,Corresponde al Radio Urbano de la Ciudad de Arica incluyendo la población San Miguel de Azapa,48722.3000133714,28050418.8017578,"-18,4507989997693","-70,30278600028311"
1,Arica,1,2,1587088800000,1588903200000,15101,Corresponde al Radio Urbano de la Ciudad de Arica incluyendo la población San Miguel de Azapa,48722.3000133714,28050418.8017578,"-18,4490889997883","-70,3031290004148"
1,Arica,1,2,1587088800000,1588903200000,15101,Corresponde al Radio Urbano de la Ciudad de Arica incluyendo la población San Miguel de Azapa,48722.3000133714,28050418.8017578,"-18,443878000134","-70,30448099995171"
1,Arica,1,2,1587088800000,1588903200000,15101,Corresponde al Radio Urbano de la Ciudad de Arica incluyendo la población San Miguel de Azapa,48722.3000133714,28050418.8017578,"-18,4399079999464","-70,3060910001298"
1,Arica,1,2,1587088800000,1588903200000,15101,Corresponde al Radio Urbano de la Ciudad de Arica incluyendo la población San Miguel de Azapa,48722.3000133714,28050418.8017578,"-18,4356130002757","-70,30823600006011"
1,Arica,1,2,1587088800000,1588903200000,15101,Corresponde al Radio Urbano de la Ciudad de Arica incluyendo la población San Miguel de Azapa,48722.3000133714,28050418.8017578,"-18,4338630000981","-70,30261399985569"
1,Arica,1,2,1587088800000,1588903200000,15101,Corresponde al Radio Urbano de la Ciudad de Arica incluyendo la población San Miguel de Azapa,48722.3000133714,28050418.8017578,"-18,4341479999732","-70,3017989997209"
1,Arica,1,2,1587088800000,1588903200000,15101,Corresponde al Radio Urbano de la Ciudad de Arica incluyendo la población San Miguel de Azapa,48722.3000133714,28050418.8017578,"-18,4352879998611","-70,3011119996326"
1,Arica,1,2,1587088800000,1588903200000,15101,Corresponde al Radio Urbano de la Ciudad de Arica incluyendo la población San Miguel de Azapa,48722.3000133714,28050418.8017578,"-18,4353219998284","-70,29520999994401"
1,Arica,1,2,1587088800000,1588903200000,15101,Corresponde al Radio Urbano de la Ciudad de Arica incluyendo la población San Miguel de Azapa,48722.3000133714,28050418.8017578,"-18,4260049996348","-70,2951899998525"
1,Arica,1,2,1587088800000,1588903200000,15101,Corresponde al Radio Urbano de la Ciudad de Arica incluyendo la población San Miguel de Azapa,48722.3000133714,28050418.8017578,"-18,4260049996348","-70,2937739998432"
1,Arica,1,2,1587088800000,1588903200000,15101,Corresponde al Radio Urbano de la Ciudad de Arica incluyendo la población San Miguel de Azapa,48722.3000133714,28050418.8017578,"-18,4246610000306","-70,2942030001886"
1,Arica,1,2,1587088800000,1588903200000,15101,Corresponde al Radio Urbano de la Ciudad de Arica incluyendo la población San Miguel de Azapa,48722.3000133714,28050418.8017578,"-18,4243759997711","-70,2892680000724"
1,Arica,1,2,1587088800000,1588903200000,15101,Corresponde al Radio Urbano de la Ciudad de Arica incluyendo la población San Miguel de Azapa,48722.3000133714,28050418.8017578,"-18,4260860002095","-70,2892250004147"
1,Arica,1,2,1587088800000,1588903200000,15101,Corresponde al Radio Urbano de la Ciudad de Arica incluyendo la población San Miguel de Azapa,48722.3000133714,28050418.8017578,"-18,4267780003649","-70,2882379998525"
1,Arica,1,2,1587088800000,1588903200000,15101,Corresponde al Radio Urbano de la Ciudad de Arica incluyendo la población San Miguel de Azapa,48722.3000133714,28050418.8017578,"-18,4365500004042","-70,2841179998711"
1,Arica,1,2,1587088800000,1588903200000,15101,Corresponde al Radio Urbano de la Ciudad de Arica incluyendo la población San Miguel de Azapa,48722.3000133714,28050418.8017578,"-18,4482339998042","-70,28107099976729"
1,Arica,1,2,1587088800000,1588903200000,15101,Corresponde al Radio Urbano de la Ciudad de Arica incluyendo la población San Miguel de Azapa,48722.3000133714,28050418.8017578,"-18,4595099998569","-70,28021299997479"
1,Arica,1,2,1587088800000,1588903200000,15101,Corresponde al Radio Urbano de la Ciudad de Arica incluyendo la población San Miguel de Azapa,48722.3000133714,28050418.8017578,"-18,4599379997517","-70,28032000010489"
1,Arica,1,2,1587088800000,1588903200000,15101,Corresponde al Radio Urbano de la Ciudad de Arica incluyendo la población San Miguel de Azapa,48722.3000133714,28050418.8017578,"-18,460344999657","-70,27911800035589"
1,Arica,1,2,1587088800000,1588903200000,15101,Corresponde al Radio Urbano de la Ciudad de Arica incluyendo la población San Miguel de Azapa,48722.3000133714,28050418.8017578,"-18,4627920001197","-70,2788019999883"
1,Arica,1,2,1587088800000,1588903200000,15101,Corresponde al Radio Urbano de la Ciudad de Arica incluyendo la población San Miguel de Azapa,48722.3000133714,28050418.8017578,"-18,4616170002136","-70,2770260001289"
1,Arica,1,2,1587088800000,1588903200000,15101,Corresponde al Radio Urbano de la Ciudad de Arica incluyendo la población San Miguel de Azapa,48722.3000133714,28050418.8017578,"-18,4629650000987","-70,2755299997537"
1,Arica,1,2,1587088800000,1588903200000,15101,Corresponde al Radio Urbano de la Ciudad de Arica incluyendo la población San Miguel de Azapa,48722.3000133714,28050418.8017578,"-18,4659419999842","-70,2742469998138"
1,Arica,1,2,1587088800000,1588903200000,15101,Corresponde al Radio Urbano de la Ciudad de Arica incluyendo la población San Miguel de Azapa,48722.3000133714,28050418.8017578,"-18,4680739998249","-70,2744240002641"
1,Arica,1,2,1587088800000,1588903200000,15101,Corresponde al Radio Urbano de la Ciudad de Arica incluyendo la población San Miguel de Azapa,48722.3000133714,28050418.8017578,"-18,4694730001416","-70,2742150000267"
1,Arica,1,2,1587088800000,1588903200000,15101,Corresponde al Radio Urbano de la Ciudad de Arica incluyendo la población San Miguel de Azapa,48722.3000133714,28050418.8017578,"-18,4714169996785","-70,2743549997688"
1,Arica,1,2,1587088800000,1588903200000,15101,Corresponde al Radio Urbano de la Ciudad de Arica incluyendo la población San Miguel de Azapa,48722.3000133714,28050418.8017578,"-18,4705420002112","-70,28124300019471"
1,Arica,1,2,1587088800000,1588903200000,15101,Corresponde al Radio Urbano de la Ciudad de Arica incluyendo la población San Miguel de Azapa,48722.3000133714,28050418.8017578,"-18,4747540000648","-70,2815000001127"
1,Arica,1,2,1587088800000,1588903200000,15101,Corresponde al Radio Urbano de la Ciudad de Arica incluyendo la población San Miguel de Azapa,48722.3000133714,28050418.8017578,"-18,4773800000988","-70,2807279996356"
1,Arica,1,2,1587088800000,1588903200000,15101,Corresponde al Radio Urbano de la Ciudad de Arica incluyendo la población San Miguel de Azapa,48722.3000133714,28050418.8017578,"-18,4799029999327","-70,2791400000972"
1,Arica,1,2,1587088800000,1588903200000,15101,Corresponde al Radio Urbano de la Ciudad de Arica incluyendo la población San Miguel de Azapa,48722.3000133714,28050418.8017578,"-18,4815720003357","-70,27712300021329"
