Region,Comuna,Poblacion,Fecha
Aisen,Rio Ibanez,2699,-
Aisen,Rio Ibanez,2699,-
Aisen,Rio Ibanez,2699,-
Aisen,Rio Ibanez,2699,-
Aisen,Rio Ibanez,2699,-
Aisen,Tortel,572,-
Aisen,Tortel,572,-
Aisen,Tortel,572,-
Aisen,Tortel,572,-
Aisen,Tortel,572,-
Magallanes y la Antartica,Antartica,137,-
Magallanes y la Antartica,Antartica,137,-
Magallanes y la Antartica,Antartica,137,-
Magallanes y la Antartica,Antartica,137,-
Magallanes y la Antartica,Antartica,137,-
Magallanes y la Antartica,Cabo de Hornos,1983,5
Magallanes y la Antartica,Cabo de Hornos,1983,6
Magallanes y la Antartica,Cabo de Hornos,1983,6
Magallanes y la Antartica,Cabo de Hornos,1983,10
Magallanes y la Antartica,Cabo de Hornos,1983,11
Magallanes y la Antartica,Laguna Blanca,264,-
Magallanes y la Antartica,Laguna Blanca,264,-
Magallanes y la Antartica,Laguna Blanca,264,-
Magallanes y la Antartica,Laguna Blanca,264,-
Magallanes y la Antartica,Laguna Blanca,264,-
Magallanes y la Antartica,Natales,23782,-
Magallanes y la Antartica,Natales,23782,4
Magallanes y la Antartica,Natales,23782,5
Magallanes y la Antartica,Natales,23782,5
Magallanes y la Antartica,Natales,23782,5
Magallanes y la Antartica,Porvenir,7323,-
Magallanes y la Antartica,Porvenir,7323,-
Magallanes y la Antartica,Porvenir,7323,-
Magallanes y la Antartica,Porvenir,7323,-
Magallanes y la Antartica,Porvenir,7323,-
Magallanes y la Antartica,Primavera,694,-
Magallanes y la Antartica,Primavera,694,-
Magallanes y la Antartica,Primavera,694,-
Magallanes y la Antartica,Primavera,694,-
Magallanes y la Antartica,Primavera,694,-
Magallanes y la Antartica,Punta Arenas,141984,29
Magallanes y la Antartica,Punta Arenas,141984,87
Magallanes y la Antartica,Punta Arenas,141984,143
Magallanes y la Antartica,Punta Arenas,141984,203
Magallanes y la Antartica,Punta Arenas,141984,207
Magallanes y la Antartica,Rio Verde,211,-
Magallanes y la Antartica,Rio Verde,211,-
Magallanes y la Antartica,Rio Verde,211,-
Magallanes y la Antartica,Rio Verde,211,-
Magallanes y la Antartica,Rio Verde,211,-
Magallanes y la Antartica,San Gregorio,681,-
Magallanes y la Antartica,San Gregorio,681,-
Magallanes y la Antartica,San Gregorio,681,-
Magallanes y la Antartica,San Gregorio,681,-
Magallanes y la Antartica,San Gregorio,681,-
Magallanes y la Antartica,Timaukel,282,-
Magallanes y la Antartica,Timaukel,282,-
Magallanes y la Antartica,Timaukel,282,-
Magallanes y la Antartica,Timaukel,282,-
Magallanes y la Antartica,Timaukel,282,-
Magallanes y la Antartica,Torres del Paine,1021,-
Magallanes y la Antartica,Torres del Paine,1021,-
Magallanes y la Antartica,Torres del Paine,1021,-
Magallanes y la Antartica,Torres del Paine,1021,-
Magallanes y la Antartica,Torres del Paine,1021,-
