Region,Comuna,Poblacion,Tasa,Fecha
Arica y Parinacota,Arica,247552.0,8440.2,15101.0
Arica y Parinacota,Arica,247552.0,8440.2,247552.0
Arica y Parinacota,Arica,247552.0,8440.2,6.0
Arica y Parinacota,Arica,247552.0,8440.2,6.0
Arica y Parinacota,Arica,247552.0,8440.2,12.0
Arica y Parinacota,Arica,247552.0,8440.2,41.0
Arica y Parinacota,Arica,247552.0,8440.2,63.0
Arica y Parinacota,Arica,247552.0,8440.2,87.0
Arica y Parinacota,Arica,247552.0,8440.2,115.0
Arica y Parinacota,Arica,247552.0,8440.2,124.0
Arica y Parinacota,Arica,247552.0,8440.2,134.0
Arica y Parinacota,Arica,247552.0,8440.2,166.0
Arica y Parinacota,Arica,247552.0,8440.2,224.0
Arica y Parinacota,Arica,247552.0,8440.2,270.0
Arica y Parinacota,Arica,247552.0,8440.2,297.0
Arica y Parinacota,Arica,247552.0,8440.2,310.0
Arica y Parinacota,Arica,247552.0,8440.2,328.0
Arica y Parinacota,Arica,247552.0,8440.2,353.0
Arica y Parinacota,Arica,247552.0,8440.2,371.0
Arica y Parinacota,Arica,247552.0,8440.2,405.0
Arica y Parinacota,Arica,247552.0,8440.2,477.0
Arica y Parinacota,Arica,247552.0,8440.2,525.0
Arica y Parinacota,Arica,247552.0,8440.2,596.0
Arica y Parinacota,Arica,247552.0,8440.2,653.0
Arica y Parinacota,Arica,247552.0,8440.2,806.0
Arica y Parinacota,Arica,247552.0,8440.2,904.0
Arica y Parinacota,Arica,247552.0,8440.2,1046.0
Arica y Parinacota,Arica,247552.0,8440.2,1176.0
Arica y Parinacota,Arica,247552.0,8440.2,1371.0
Arica y Parinacota,Arica,247552.0,8440.2,1533.0
Arica y Parinacota,Arica,247552.0,8440.2,1758.0
Arica y Parinacota,Arica,247552.0,8440.2,1887.0
Arica y Parinacota,Arica,247552.0,8440.2,2139.0
Arica y Parinacota,Arica,247552.0,8440.2,2464.0
Arica y Parinacota,Arica,247552.0,8440.2,2721.0
Arica y Parinacota,Arica,247552.0,8440.2,3123.0
Arica y Parinacota,Arica,247552.0,8440.2,3372.0
Arica y Parinacota,Arica,247552.0,8440.2,3882.0
Arica y Parinacota,Arica,247552.0,8440.2,4211.0
Arica y Parinacota,Arica,247552.0,8440.2,4636.0
Arica y Parinacota,Arica,247552.0,8440.2,4874.0
Arica y Parinacota,Arica,247552.0,8440.2,5220.0
Arica y Parinacota,Arica,247552.0,8440.2,5543.0
Arica y Parinacota,Arica,247552.0,8440.2,5907.0
Arica y Parinacota,Arica,247552.0,8440.2,6131.0
Arica y Parinacota,Arica,247552.0,8440.2,6374.0
Arica y Parinacota,Arica,247552.0,8440.2,6577.0
Arica y Parinacota,Arica,247552.0,8440.2,6783.0
Arica y Parinacota,Arica,247552.0,8440.2,6969.0
Arica y Parinacota,Arica,247552.0,8440.2,7172.0
Arica y Parinacota,Arica,247552.0,8440.2,7344.0
Arica y Parinacota,Arica,247552.0,8440.2,7503.0
Arica y Parinacota,Arica,247552.0,8440.2,7646.0
Arica y Parinacota,Arica,247552.0,8440.2,7819.0
Arica y Parinacota,Arica,247552.0,8440.2,7948.0
Arica y Parinacota,Arica,247552.0,8440.2,8134.0
Arica y Parinacota,Arica,247552.0,8440.2,8332.0
Arica y Parinacota,Arica,247552.0,8440.2,8597.0
Arica y Parinacota,Arica,247552.0,8440.2,8772.0
Arica y Parinacota,Arica,247552.0,8440.2,8996.0
Arica y Parinacota,Arica,247552.0,8440.2,9138.0
Arica y Parinacota,Arica,247552.0,8440.2,9343.0
Arica y Parinacota,Arica,247552.0,8440.2,9472.0
Arica y Parinacota,Arica,247552.0,8440.2,9679.0
Arica y Parinacota,Arica,247552.0,8440.2,9763.0
Arica y Parinacota,Arica,247552.0,8440.2,9888.0
Arica y Parinacota,Arica,247552.0,8440.2,9974.0
Arica y Parinacota,Arica,247552.0,8440.2,10103.0
Arica y Parinacota,Arica,247552.0,8440.2,10208.0
Arica y Parinacota,Arica,247552.0,8440.2,10294.0
Arica y Parinacota,Arica,247552.0,8440.2,10363.0
Arica y Parinacota,Arica,247552.0,8440.2,10443.0
Arica y Parinacota,Arica,247552.0,8440.2,10489.0
Arica y Parinacota,Arica,247552.0,8440.2,10530.0
Arica y Parinacota,Arica,247552.0,8440.2,10586.0
Arica y Parinacota,Arica,247552.0,8440.2,10630.0
Arica y Parinacota,Arica,247552.0,8440.2,10672.0
Arica y Parinacota,Arica,247552.0,8440.2,10720.0
Arica y Parinacota,Arica,247552.0,8440.2,10798.0
Arica y Parinacota,Arica,247552.0,8440.2,10875.0
Arica y Parinacota,Arica,247552.0,8440.2,10934.0
Arica y Parinacota,Arica,247552.0,8440.2,11028.0
Arica y Parinacota,Arica,247552.0,8440.2,11080.0
Arica y Parinacota,Arica,247552.0,8440.2,11212.0
Arica y Parinacota,Arica,247552.0,8440.2,11296.0
Arica y Parinacota,Arica,247552.0,8440.2,11434.0
Arica y Parinacota,Arica,247552.0,8440.2,11650.0
Arica y Parinacota,Arica,247552.0,8440.2,11886.0
Arica y Parinacota,Arica,247552.0,8440.2,12171.0
Arica y Parinacota,Arica,247552.0,8440.2,12453.0
Arica y Parinacota,Arica,247552.0,8440.2,12711.0
Arica y Parinacota,Arica,247552.0,8440.2,13047.0
Arica y Parinacota,Arica,247552.0,8440.2,13335.0
Arica y Parinacota,Arica,247552.0,8440.2,13606.0
Arica y Parinacota,Arica,247552.0,8440.2,13885.0
Arica y Parinacota,Arica,247552.0,8440.2,14168.0
Arica y Parinacota,Arica,247552.0,8440.2,14427.0
Arica y Parinacota,Arica,247552.0,8440.2,14734.0
Arica y Parinacota,Arica,247552.0,8440.2,15007.0
Arica y Parinacota,Arica,247552.0,8440.2,15358.0
Arica y Parinacota,Arica,247552.0,8440.2,15627.0
Arica y Parinacota,Arica,247552.0,8440.2,15978.0
Arica y Parinacota,Arica,247552.0,8440.2,16253.0
Arica y Parinacota,Arica,247552.0,8440.2,16614.0
Arica y Parinacota,Arica,247552.0,8440.2,16913.0
Arica y Parinacota,Arica,247552.0,8440.2,17431.0
Arica y Parinacota,Arica,247552.0,8440.2,17771.0
Arica y Parinacota,Arica,247552.0,8440.2,18370.0
Arica y Parinacota,Arica,247552.0,8440.2,18637.0
Arica y Parinacota,Arica,247552.0,8440.2,19157.0
Arica y Parinacota,Arica,247552.0,8440.2,19396.0
Arica y Parinacota,Arica,247552.0,8440.2,19845.0
Arica y Parinacota,Arica,247552.0,8440.2,20142.0
Arica y Parinacota,Arica,247552.0,8440.2,20550.0
Arica y Parinacota,Arica,247552.0,8440.2,20894.0
Arica y Parinacota,Camarones,1233.0,4379.6,15102.0
Arica y Parinacota,Camarones,1233.0,4379.6,1233.0
Arica y Parinacota,Camarones,1233.0,4379.6,0.0
Arica y Parinacota,Camarones,1233.0,4379.6,0.0
Arica y Parinacota,Camarones,1233.0,4379.6,0.0
Arica y Parinacota,Camarones,1233.0,4379.6,0.0
Arica y Parinacota,Camarones,1233.0,4379.6,0.0
Arica y Parinacota,Camarones,1233.0,4379.6,0.0
Arica y Parinacota,Camarones,1233.0,4379.6,0.0
Arica y Parinacota,Camarones,1233.0,4379.6,0.0
Arica y Parinacota,Camarones,1233.0,4379.6,0.0
Arica y Parinacota,Camarones,1233.0,4379.6,0.0
Arica y Parinacota,Camarones,1233.0,4379.6,0.0
Arica y Parinacota,Camarones,1233.0,4379.6,0.0
Arica y Parinacota,Camarones,1233.0,4379.6,0.0
Arica y Parinacota,Camarones,1233.0,4379.6,0.0
Arica y Parinacota,Camarones,1233.0,4379.6,0.0
Arica y Parinacota,Camarones,1233.0,4379.6,0.0
Arica y Parinacota,Camarones,1233.0,4379.6,0.0
Arica y Parinacota,Camarones,1233.0,4379.6,0.0
Arica y Parinacota,Camarones,1233.0,4379.6,0.0
Arica y Parinacota,Camarones,1233.0,4379.6,0.0
Arica y Parinacota,Camarones,1233.0,4379.6,0.0
Arica y Parinacota,Camarones,1233.0,4379.6,0.0
Arica y Parinacota,Camarones,1233.0,4379.6,0.0
Arica y Parinacota,Camarones,1233.0,4379.6,0.0
Arica y Parinacota,Camarones,1233.0,4379.6,0.0
Arica y Parinacota,Camarones,1233.0,4379.6,0.0
Arica y Parinacota,Camarones,1233.0,4379.6,0.0
Arica y Parinacota,Camarones,1233.0,4379.6,0.0
Arica y Parinacota,Camarones,1233.0,4379.6,0.0
Arica y Parinacota,Camarones,1233.0,4379.6,0.0
Arica y Parinacota,Camarones,1233.0,4379.6,0.0
Arica y Parinacota,Camarones,1233.0,4379.6,0.0
Arica y Parinacota,Camarones,1233.0,4379.6,8.0
Arica y Parinacota,Camarones,1233.0,4379.6,13.0
Arica y Parinacota,Camarones,1233.0,4379.6,13.0
Arica y Parinacota,Camarones,1233.0,4379.6,13.0
Arica y Parinacota,Camarones,1233.0,4379.6,15.0
Arica y Parinacota,Camarones,1233.0,4379.6,16.0
Arica y Parinacota,Camarones,1233.0,4379.6,21.0
Arica y Parinacota,Camarones,1233.0,4379.6,23.0
Arica y Parinacota,Camarones,1233.0,4379.6,23.0
Arica y Parinacota,Camarones,1233.0,4379.6,24.0
Arica y Parinacota,Camarones,1233.0,4379.6,25.0
Arica y Parinacota,Camarones,1233.0,4379.6,25.0
Arica y Parinacota,Camarones,1233.0,4379.6,27.0
Arica y Parinacota,Camarones,1233.0,4379.6,25.0
Arica y Parinacota,Camarones,1233.0,4379.6,26.0
Arica y Parinacota,Camarones,1233.0,4379.6,26.0
Arica y Parinacota,Camarones,1233.0,4379.6,26.0
Arica y Parinacota,Camarones,1233.0,4379.6,26.0
Arica y Parinacota,Camarones,1233.0,4379.6,26.0
Arica y Parinacota,Camarones,1233.0,4379.6,26.0
Arica y Parinacota,Camarones,1233.0,4379.6,27.0
Arica y Parinacota,Camarones,1233.0,4379.6,27.0
Arica y Parinacota,Camarones,1233.0,4379.6,27.0
Arica y Parinacota,Camarones,1233.0,4379.6,27.0
Arica y Parinacota,Camarones,1233.0,4379.6,28.0
Arica y Parinacota,Camarones,1233.0,4379.6,28.0
Arica y Parinacota,Camarones,1233.0,4379.6,28.0
Arica y Parinacota,Camarones,1233.0,4379.6,28.0
Arica y Parinacota,Camarones,1233.0,4379.6,28.0
Arica y Parinacota,Camarones,1233.0,4379.6,28.0
Arica y Parinacota,Camarones,1233.0,4379.6,28.0
Arica y Parinacota,Camarones,1233.0,4379.6,28.0
Arica y Parinacota,Camarones,1233.0,4379.6,28.0
Arica y Parinacota,Camarones,1233.0,4379.6,28.0
Arica y Parinacota,Camarones,1233.0,4379.6,28.0
Arica y Parinacota,Camarones,1233.0,4379.6,28.0
Arica y Parinacota,Camarones,1233.0,4379.6,28.0
Arica y Parinacota,Camarones,1233.0,4379.6,28.0
Arica y Parinacota,Camarones,1233.0,4379.6,28.0
Arica y Parinacota,Camarones,1233.0,4379.6,28.0
Arica y Parinacota,Camarones,1233.0,4379.6,28.0
Arica y Parinacota,Camarones,1233.0,4379.6,28.0
Arica y Parinacota,Camarones,1233.0,4379.6,28.0
Arica y Parinacota,Camarones,1233.0,4379.6,28.0
Arica y Parinacota,Camarones,1233.0,4379.6,28.0
Arica y Parinacota,Camarones,1233.0,4379.6,27.0
Arica y Parinacota,Camarones,1233.0,4379.6,27.0
Arica y Parinacota,Camarones,1233.0,4379.6,27.0
Arica y Parinacota,Camarones,1233.0,4379.6,27.0
Arica y Parinacota,Camarones,1233.0,4379.6,27.0
Arica y Parinacota,Camarones,1233.0,4379.6,27.0
Arica y Parinacota,Camarones,1233.0,4379.6,27.0
Arica y Parinacota,Camarones,1233.0,4379.6,27.0
Arica y Parinacota,Camarones,1233.0,4379.6,29.0
Arica y Parinacota,Camarones,1233.0,4379.6,29.0
Arica y Parinacota,Camarones,1233.0,4379.6,30.0
Arica y Parinacota,Camarones,1233.0,4379.6,30.0
Arica y Parinacota,Camarones,1233.0,4379.6,31.0
Arica y Parinacota,Camarones,1233.0,4379.6,30.0
Arica y Parinacota,Camarones,1233.0,4379.6,30.0
Arica y Parinacota,Camarones,1233.0,4379.6,30.0
Arica y Parinacota,Camarones,1233.0,4379.6,30.0
Arica y Parinacota,Camarones,1233.0,4379.6,30.0
Arica y Parinacota,Camarones,1233.0,4379.6,30.0
Arica y Parinacota,Camarones,1233.0,4379.6,31.0
Arica y Parinacota,Camarones,1233.0,4379.6,32.0
Arica y Parinacota,Camarones,1233.0,4379.6,32.0
Arica y Parinacota,Camarones,1233.0,4379.6,36.0
Arica y Parinacota,Camarones,1233.0,4379.6,36.0
Arica y Parinacota,Camarones,1233.0,4379.6,42.0
Arica y Parinacota,Camarones,1233.0,4379.6,42.0
Arica y Parinacota,Camarones,1233.0,4379.6,42.0
Arica y Parinacota,Camarones,1233.0,4379.6,42.0
Arica y Parinacota,Camarones,1233.0,4379.6,42.0
Arica y Parinacota,Camarones,1233.0,4379.6,43.0
Arica y Parinacota,Camarones,1233.0,4379.6,44.0
Arica y Parinacota,Camarones,1233.0,4379.6,43.0
Arica y Parinacota,Camarones,1233.0,4379.6,46.0
Arica y Parinacota,Camarones,1233.0,4379.6,51.0
Arica y Parinacota,Camarones,1233.0,4379.6,54.0
Arica y Parinacota,Camarones,1233.0,4379.6,54.0
Arica y Parinacota,General Lagos,810.0,8888.9,15202.0
Arica y Parinacota,General Lagos,810.0,8888.9,810.0
Arica y Parinacota,General Lagos,810.0,8888.9,0.0
Arica y Parinacota,General Lagos,810.0,8888.9,0.0
Arica y Parinacota,General Lagos,810.0,8888.9,0.0
Arica y Parinacota,General Lagos,810.0,8888.9,0.0
Arica y Parinacota,General Lagos,810.0,8888.9,0.0
Arica y Parinacota,General Lagos,810.0,8888.9,0.0
Arica y Parinacota,General Lagos,810.0,8888.9,0.0
Arica y Parinacota,General Lagos,810.0,8888.9,0.0
Arica y Parinacota,General Lagos,810.0,8888.9,0.0
Arica y Parinacota,General Lagos,810.0,8888.9,0.0
Arica y Parinacota,General Lagos,810.0,8888.9,0.0
Arica y Parinacota,General Lagos,810.0,8888.9,0.0
Arica y Parinacota,General Lagos,810.0,8888.9,0.0
Arica y Parinacota,General Lagos,810.0,8888.9,0.0
Arica y Parinacota,General Lagos,810.0,8888.9,0.0
Arica y Parinacota,General Lagos,810.0,8888.9,0.0
Arica y Parinacota,General Lagos,810.0,8888.9,0.0
Arica y Parinacota,General Lagos,810.0,8888.9,0.0
Arica y Parinacota,General Lagos,810.0,8888.9,0.0
Arica y Parinacota,General Lagos,810.0,8888.9,0.0
Arica y Parinacota,General Lagos,810.0,8888.9,0.0
Arica y Parinacota,General Lagos,810.0,8888.9,0.0
Arica y Parinacota,General Lagos,810.0,8888.9,0.0
Arica y Parinacota,General Lagos,810.0,8888.9,0.0
Arica y Parinacota,General Lagos,810.0,8888.9,0.0
Arica y Parinacota,General Lagos,810.0,8888.9,0.0
Arica y Parinacota,General Lagos,810.0,8888.9,0.0
Arica y Parinacota,General Lagos,810.0,8888.9,0.0
Arica y Parinacota,General Lagos,810.0,8888.9,0.0
Arica y Parinacota,General Lagos,810.0,8888.9,0.0
Arica y Parinacota,General Lagos,810.0,8888.9,0.0
Arica y Parinacota,General Lagos,810.0,8888.9,0.0
Arica y Parinacota,General Lagos,810.0,8888.9,0.0
Arica y Parinacota,General Lagos,810.0,8888.9,0.0
Arica y Parinacota,General Lagos,810.0,8888.9,0.0
Arica y Parinacota,General Lagos,810.0,8888.9,1.0
Arica y Parinacota,General Lagos,810.0,8888.9,1.0
Arica y Parinacota,General Lagos,810.0,8888.9,1.0
Arica y Parinacota,General Lagos,810.0,8888.9,1.0
Arica y Parinacota,General Lagos,810.0,8888.9,2.0
Arica y Parinacota,General Lagos,810.0,8888.9,6.0
Arica y Parinacota,General Lagos,810.0,8888.9,15.0
Arica y Parinacota,General Lagos,810.0,8888.9,48.0
Arica y Parinacota,General Lagos,810.0,8888.9,59.0
Arica y Parinacota,General Lagos,810.0,8888.9,62.0
Arica y Parinacota,General Lagos,810.0,8888.9,62.0
Arica y Parinacota,General Lagos,810.0,8888.9,62.0
Arica y Parinacota,General Lagos,810.0,8888.9,62.0
Arica y Parinacota,General Lagos,810.0,8888.9,63.0
Arica y Parinacota,General Lagos,810.0,8888.9,63.0
Arica y Parinacota,General Lagos,810.0,8888.9,64.0
Arica y Parinacota,General Lagos,810.0,8888.9,64.0
Arica y Parinacota,General Lagos,810.0,8888.9,64.0
Arica y Parinacota,General Lagos,810.0,8888.9,64.0
Arica y Parinacota,General Lagos,810.0,8888.9,64.0
Arica y Parinacota,General Lagos,810.0,8888.9,64.0
Arica y Parinacota,General Lagos,810.0,8888.9,64.0
Arica y Parinacota,General Lagos,810.0,8888.9,64.0
Arica y Parinacota,General Lagos,810.0,8888.9,64.0
Arica y Parinacota,General Lagos,810.0,8888.9,64.0
Arica y Parinacota,General Lagos,810.0,8888.9,64.0
Arica y Parinacota,General Lagos,810.0,8888.9,64.0
Arica y Parinacota,General Lagos,810.0,8888.9,64.0
Arica y Parinacota,General Lagos,810.0,8888.9,64.0
Arica y Parinacota,General Lagos,810.0,8888.9,64.0
Arica y Parinacota,General Lagos,810.0,8888.9,64.0
Arica y Parinacota,General Lagos,810.0,8888.9,64.0
Arica y Parinacota,General Lagos,810.0,8888.9,64.0
Arica y Parinacota,General Lagos,810.0,8888.9,64.0
Arica y Parinacota,General Lagos,810.0,8888.9,64.0
Arica y Parinacota,General Lagos,810.0,8888.9,64.0
Arica y Parinacota,General Lagos,810.0,8888.9,64.0
Arica y Parinacota,General Lagos,810.0,8888.9,64.0
Arica y Parinacota,General Lagos,810.0,8888.9,64.0
Arica y Parinacota,General Lagos,810.0,8888.9,64.0
Arica y Parinacota,General Lagos,810.0,8888.9,64.0
Arica y Parinacota,General Lagos,810.0,8888.9,64.0
Arica y Parinacota,General Lagos,810.0,8888.9,64.0
Arica y Parinacota,General Lagos,810.0,8888.9,64.0
Arica y Parinacota,General Lagos,810.0,8888.9,64.0
Arica y Parinacota,General Lagos,810.0,8888.9,64.0
Arica y Parinacota,General Lagos,810.0,8888.9,64.0
Arica y Parinacota,General Lagos,810.0,8888.9,64.0
Arica y Parinacota,General Lagos,810.0,8888.9,64.0
Arica y Parinacota,General Lagos,810.0,8888.9,64.0
Arica y Parinacota,General Lagos,810.0,8888.9,64.0
Arica y Parinacota,General Lagos,810.0,8888.9,64.0
Arica y Parinacota,General Lagos,810.0,8888.9,64.0
Arica y Parinacota,General Lagos,810.0,8888.9,64.0
Arica y Parinacota,General Lagos,810.0,8888.9,64.0
Arica y Parinacota,General Lagos,810.0,8888.9,64.0
Arica y Parinacota,General Lagos,810.0,8888.9,64.0
Arica y Parinacota,General Lagos,810.0,8888.9,64.0
Arica y Parinacota,General Lagos,810.0,8888.9,64.0
Arica y Parinacota,General Lagos,810.0,8888.9,64.0
Arica y Parinacota,General Lagos,810.0,8888.9,64.0
Arica y Parinacota,General Lagos,810.0,8888.9,65.0
Arica y Parinacota,General Lagos,810.0,8888.9,65.0
Arica y Parinacota,General Lagos,810.0,8888.9,65.0
Arica y Parinacota,General Lagos,810.0,8888.9,65.0
Arica y Parinacota,General Lagos,810.0,8888.9,65.0
Arica y Parinacota,General Lagos,810.0,8888.9,65.0
Arica y Parinacota,General Lagos,810.0,8888.9,65.0
Arica y Parinacota,General Lagos,810.0,8888.9,65.0
Arica y Parinacota,General Lagos,810.0,8888.9,65.0
Arica y Parinacota,General Lagos,810.0,8888.9,65.0
Arica y Parinacota,General Lagos,810.0,8888.9,65.0
Arica y Parinacota,General Lagos,810.0,8888.9,65.0
Arica y Parinacota,General Lagos,810.0,8888.9,65.0
Arica y Parinacota,General Lagos,810.0,8888.9,66.0
Arica y Parinacota,General Lagos,810.0,8888.9,67.0
Arica y Parinacota,General Lagos,810.0,8888.9,69.0
Arica y Parinacota,General Lagos,810.0,8888.9,72.0
Arica y Parinacota,Putre,2515.0,6520.9,15201.0
Arica y Parinacota,Putre,2515.0,6520.9,2515.0
Arica y Parinacota,Putre,2515.0,6520.9,0.0
Arica y Parinacota,Putre,2515.0,6520.9,0.0
Arica y Parinacota,Putre,2515.0,6520.9,0.0
Arica y Parinacota,Putre,2515.0,6520.9,0.0
Arica y Parinacota,Putre,2515.0,6520.9,0.0
Arica y Parinacota,Putre,2515.0,6520.9,0.0
Arica y Parinacota,Putre,2515.0,6520.9,0.0
Arica y Parinacota,Putre,2515.0,6520.9,0.0
Arica y Parinacota,Putre,2515.0,6520.9,0.0
Arica y Parinacota,Putre,2515.0,6520.9,0.0
Arica y Parinacota,Putre,2515.0,6520.9,0.0
Arica y Parinacota,Putre,2515.0,6520.9,0.0
Arica y Parinacota,Putre,2515.0,6520.9,0.0
Arica y Parinacota,Putre,2515.0,6520.9,0.0
Arica y Parinacota,Putre,2515.0,6520.9,0.0
Arica y Parinacota,Putre,2515.0,6520.9,0.0
Arica y Parinacota,Putre,2515.0,6520.9,0.0
Arica y Parinacota,Putre,2515.0,6520.9,0.0
Arica y Parinacota,Putre,2515.0,6520.9,0.0
Arica y Parinacota,Putre,2515.0,6520.9,0.0
Arica y Parinacota,Putre,2515.0,6520.9,0.0
Arica y Parinacota,Putre,2515.0,6520.9,0.0
Arica y Parinacota,Putre,2515.0,6520.9,0.0
Arica y Parinacota,Putre,2515.0,6520.9,1.0
Arica y Parinacota,Putre,2515.0,6520.9,2.0
Arica y Parinacota,Putre,2515.0,6520.9,3.0
Arica y Parinacota,Putre,2515.0,6520.9,9.0
Arica y Parinacota,Putre,2515.0,6520.9,10.0
Arica y Parinacota,Putre,2515.0,6520.9,11.0
Arica y Parinacota,Putre,2515.0,6520.9,11.0
Arica y Parinacota,Putre,2515.0,6520.9,11.0
Arica y Parinacota,Putre,2515.0,6520.9,26.0
Arica y Parinacota,Putre,2515.0,6520.9,28.0
Arica y Parinacota,Putre,2515.0,6520.9,28.0
Arica y Parinacota,Putre,2515.0,6520.9,30.0
Arica y Parinacota,Putre,2515.0,6520.9,36.0
Arica y Parinacota,Putre,2515.0,6520.9,37.0
Arica y Parinacota,Putre,2515.0,6520.9,39.0
Arica y Parinacota,Putre,2515.0,6520.9,40.0
Arica y Parinacota,Putre,2515.0,6520.9,50.0
Arica y Parinacota,Putre,2515.0,6520.9,55.0
Arica y Parinacota,Putre,2515.0,6520.9,56.0
Arica y Parinacota,Putre,2515.0,6520.9,55.0
Arica y Parinacota,Putre,2515.0,6520.9,48.0
Arica y Parinacota,Putre,2515.0,6520.9,49.0
Arica y Parinacota,Putre,2515.0,6520.9,50.0
Arica y Parinacota,Putre,2515.0,6520.9,51.0
Arica y Parinacota,Putre,2515.0,6520.9,54.0
Arica y Parinacota,Putre,2515.0,6520.9,57.0
Arica y Parinacota,Putre,2515.0,6520.9,59.0
Arica y Parinacota,Putre,2515.0,6520.9,60.0
Arica y Parinacota,Putre,2515.0,6520.9,62.0
Arica y Parinacota,Putre,2515.0,6520.9,62.0
Arica y Parinacota,Putre,2515.0,6520.9,63.0
Arica y Parinacota,Putre,2515.0,6520.9,67.0
Arica y Parinacota,Putre,2515.0,6520.9,67.0
Arica y Parinacota,Putre,2515.0,6520.9,70.0
Arica y Parinacota,Putre,2515.0,6520.9,70.0
Arica y Parinacota,Putre,2515.0,6520.9,70.0
Arica y Parinacota,Putre,2515.0,6520.9,70.0
Arica y Parinacota,Putre,2515.0,6520.9,70.0
Arica y Parinacota,Putre,2515.0,6520.9,71.0
Arica y Parinacota,Putre,2515.0,6520.9,72.0
Arica y Parinacota,Putre,2515.0,6520.9,72.0
Arica y Parinacota,Putre,2515.0,6520.9,72.0
Arica y Parinacota,Putre,2515.0,6520.9,72.0
Arica y Parinacota,Putre,2515.0,6520.9,72.0
Arica y Parinacota,Putre,2515.0,6520.9,72.0
Arica y Parinacota,Putre,2515.0,6520.9,72.0
Arica y Parinacota,Putre,2515.0,6520.9,73.0
Arica y Parinacota,Putre,2515.0,6520.9,73.0
Arica y Parinacota,Putre,2515.0,6520.9,73.0
Arica y Parinacota,Putre,2515.0,6520.9,73.0
Arica y Parinacota,Putre,2515.0,6520.9,73.0
Arica y Parinacota,Putre,2515.0,6520.9,73.0
Arica y Parinacota,Putre,2515.0,6520.9,73.0
Arica y Parinacota,Putre,2515.0,6520.9,73.0
Arica y Parinacota,Putre,2515.0,6520.9,73.0
Arica y Parinacota,Putre,2515.0,6520.9,73.0
Arica y Parinacota,Putre,2515.0,6520.9,73.0
Arica y Parinacota,Putre,2515.0,6520.9,73.0
Arica y Parinacota,Putre,2515.0,6520.9,73.0
Arica y Parinacota,Putre,2515.0,6520.9,73.0
Arica y Parinacota,Putre,2515.0,6520.9,73.0
Arica y Parinacota,Putre,2515.0,6520.9,75.0
Arica y Parinacota,Putre,2515.0,6520.9,80.0
Arica y Parinacota,Putre,2515.0,6520.9,85.0
Arica y Parinacota,Putre,2515.0,6520.9,85.0
Arica y Parinacota,Putre,2515.0,6520.9,88.0
Arica y Parinacota,Putre,2515.0,6520.9,97.0
Arica y Parinacota,Putre,2515.0,6520.9,101.0
Arica y Parinacota,Putre,2515.0,6520.9,110.0
Arica y Parinacota,Putre,2515.0,6520.9,117.0
Arica y Parinacota,Putre,2515.0,6520.9,122.0
Arica y Parinacota,Putre,2515.0,6520.9,122.0
Arica y Parinacota,Putre,2515.0,6520.9,121.0
Arica y Parinacota,Putre,2515.0,6520.9,121.0
Arica y Parinacota,Putre,2515.0,6520.9,122.0
Arica y Parinacota,Putre,2515.0,6520.9,125.0
Arica y Parinacota,Putre,2515.0,6520.9,126.0
Arica y Parinacota,Putre,2515.0,6520.9,126.0
Arica y Parinacota,Putre,2515.0,6520.9,127.0
Arica y Parinacota,Putre,2515.0,6520.9,127.0
Arica y Parinacota,Putre,2515.0,6520.9,128.0
Arica y Parinacota,Putre,2515.0,6520.9,129.0
Arica y Parinacota,Putre,2515.0,6520.9,131.0
Arica y Parinacota,Putre,2515.0,6520.9,136.0
Arica y Parinacota,Putre,2515.0,6520.9,141.0
Arica y Parinacota,Putre,2515.0,6520.9,145.0
Arica y Parinacota,Putre,2515.0,6520.9,154.0
Arica y Parinacota,Putre,2515.0,6520.9,156.0
Arica y Parinacota,Putre,2515.0,6520.9,162.0
Arica y Parinacota,Putre,2515.0,6520.9,164.0
Arica y Parinacota,Desconocido Arica y Parinacota,,,
Arica y Parinacota,Desconocido Arica y Parinacota,,,
Arica y Parinacota,Desconocido Arica y Parinacota,,,
Arica y Parinacota,Desconocido Arica y Parinacota,,,
Arica y Parinacota,Desconocido Arica y Parinacota,,,
Arica y Parinacota,Desconocido Arica y Parinacota,,,
Arica y Parinacota,Desconocido Arica y Parinacota,,,
Arica y Parinacota,Desconocido Arica y Parinacota,,,
Arica y Parinacota,Desconocido Arica y Parinacota,,,
Arica y Parinacota,Desconocido Arica y Parinacota,,,
Arica y Parinacota,Desconocido Arica y Parinacota,,,
Arica y Parinacota,Desconocido Arica y Parinacota,,,
Arica y Parinacota,Desconocido Arica y Parinacota,,,
Arica y Parinacota,Desconocido Arica y Parinacota,,,
Arica y Parinacota,Desconocido Arica y Parinacota,,,
Arica y Parinacota,Desconocido Arica y Parinacota,,,
Arica y Parinacota,Desconocido Arica y Parinacota,,,
Arica y Parinacota,Desconocido Arica y Parinacota,,,
Arica y Parinacota,Desconocido Arica y Parinacota,,,
Arica y Parinacota,Desconocido Arica y Parinacota,,,
Arica y Parinacota,Desconocido Arica y Parinacota,,,
Arica y Parinacota,Desconocido Arica y Parinacota,,,
Arica y Parinacota,Desconocido Arica y Parinacota,,,
Arica y Parinacota,Desconocido Arica y Parinacota,,,
Arica y Parinacota,Desconocido Arica y Parinacota,,,
Arica y Parinacota,Desconocido Arica y Parinacota,,,
Arica y Parinacota,Desconocido Arica y Parinacota,,,
